,Class,Permission,apk
1966,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.MODIFY_AUDIO_SETTINGS', 'android.permission.INSTALL_PACKAGES', 'android.permission.BATTERY_STATS', 'android.permission.BLUETOOTH', 'android.permission.CAMERA', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",ed8b71d52194477b371188424871d2a24560a241d0c6286a4721fdb51e0e1860.e5570cb9bbec294d3a48811d07fa51ef
1967,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",ed91ff7360f15b756027918649724135c33a4286e1f4d5fc24a9d3e1347f9a13.8d394e309f7bbc3ea208c80197c69e8f
1968,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",ed9952754a6ee65e8f0de9ab7f411338982018d1865d9cba89c647971a056c7e.fc11a76027b865e7b273ff2db7c68a39
1969,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",eda097c74714b166fe3ca15961aecef55658baa3aac55c906178af485265c35d.2d2fc0c5534a14e253fedf9658aeb141
1970,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",edaf1b89f9f9c8560f79d4e585d2d6f0d5ed0399f9d3a6c341cf33832d3ede92.529c138d37bd934dfc4cc0ad0c38e368
1971,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']",edb3fa3fe5038f52556929041cbded47bb7a8925ab4486ba62d60842ffce0b93.1a2616bf53e758d5c5309524a4191ed4
1972,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",edbc910b5911d9ba32d3d832b9693db8a9c7aae8e7569e29c52a45a0a768778e.4579ad8f223a9d32b9de4fbe2782994d
1973,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",ede8f6a78b2b2bc006edda6ecaa85c23e396e485c413674c00b75333bc14932b.afb4120f1aa60f7b8245d2bc77c76fd6
1974,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",ededdddc9152414fba825d612f0cecfefe38c87cbe4476996ed4c3609b21a894.d9df3d903accd1f2054d7a98984a1d8b
1975,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",edf4c8f4444f53a40d0cd4655c2cc9fcce20382b680923a05facbb1e9cc8d64e.7e4959e409e277d564261c18e8604747
1976,SMS,"['android.permission.UPDATE_DEVICE_STATS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.WRITE_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK', 'com.android.alarm.permission.SET_ALARM', 'android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.READ_SMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CHANGE_NETWORK_STATE']",edf85f8115297afc0f4b4c6903c88797b2e32b8f3f08d64893c4e6cd394b84c6.335aeae97ce0d9a4c09b5982c08da9e1
1977,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",edfb12054fe649ce9c838f34892827ff14469ac2034c38da7d092b23a6955b87.2e4ae393fbec8558f2e23b41d7d3b2ff
1978,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.CALL_PHONE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_SMS', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_SETTINGS']",ee04cd0873705288674c50120cf7f0f15a45aa96ea9213e859d10c2796dc30ff.c94bbd4d142690fd86df61e4a67a1ad6
1979,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'com.android.alarm.permission.SET_ALARM']",ee0def661a1b9f48b80a334ffe724a22359963ed4ff91bed5e71aa8a43530fea.386ac98470639d3bd3095d580b9e4396
1980,SMS,"['android.permission.UPDATE_DEVICE_STATS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.WRITE_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK', 'com.android.alarm.permission.SET_ALARM', 'android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.READ_SMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CHANGE_NETWORK_STATE']",ee1a33e02e2165e9a5b6500a35a2908583d054503b4167d71da5da8fddde4c72.2a25992aef577439873fce902c5f5f56
1981,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.READ_SMS', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'com.android.alarm.permission.SET_ALARM']",ee3f10a6cb8eaf1788dc8583898195af8505bf5caea5c36408e9c31f4147ff33.167d8443846be3fed5de8569d5d80417
1982,SMS,"['android.permission.SEND_SMS', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE']",ee5a46aef2c8de91dcf82d346fdcfb9f4d81f74ea9b02406cf71d830b68f505d.01bd367bb04e74be5e87180f9351abb8
1983,SMS,['android.permission.SEND_SMS'],ee78fabe0dc0cc583e03a554650ff5ff125ea8c054ab5157f1ada7483adb5b5e.6d68887dd72b1a08ea0a85de43faf291
1984,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']",ee7ea9a89a9ef66735f11e5e58f807965b1a64f1bf6c53b7f6f35f944fce8d17.ef4e23b3cd191662c9786ef48c8a12e3
1985,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.WRITE_SETTINGS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.READ_SMS', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'com.android.alarm.permission.SET_ALARM']",ee8c51bc0144cd98fa98e89554704969fcdff3a053813b5bf8f82cc3d0000f4b.e4f2669d79a3dd78670b69d54629097b
1986,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'com.googleapi.cover.permission.C2D_MESSAGE', 'android.permission.CALL_PHONE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_SMS', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_SETTINGS']",ee92574b3d1931d470e11b64fe9165f47308aa4e637330bd50664e861dd7b4f4.126217b2b04f4c161735ea775b5e8517
1987,SMS,"['android.permission.UPDATE_DEVICE_STATS', 'android.permission.ACCESS_WIFI_STATE', 'android.permission.CHANGE_WIFI_STATE', 'android.permission.INTERNET', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SECURE_SETTINGS', 'android.permission.WRITE_SETTINGS', 'android.permission.SYSTEM_ALERT_WINDOW', 'android.permission.READ_CONTACTS', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK', 'com.android.alarm.permission.SET_ALARM', 'android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.READ_SMS', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.CHANGE_NETWORK_STATE']",eeb3e0a1350f25c19fd73e6cb5d9e53eba31e270668148c7d6b9dac8fcfba273.a081c6aab32562e42711f5db1d8b9a25
1988,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.CALL_PHONE', 'android.permission.WAKE_LOCK', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_SMS', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_SETTINGS']",eebfa82e4f970dddd9518b4b7c54f52620b10623e384bd33b5b32e58720675bd.fdb9a481e4c5a4a8a60e48188be03825
1989,SMS,"['android.permission.ACCESS_FINE_LOCATION', 'android.permission.VIBRATE', 'android.permission.BATTERY_STATS', 'android.permission.CALL_PHONE', 'android.permission.CAMERA', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.WRITE_SETTINGS', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",eec120fbd7d07eb7101d4d2c8c7ca5431e575701396a190c8570083acaf646cf.d207f1be37bf9f062acb92cc29c0b494
1990,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.CHANGE_COMPONENT_ENABLED_STATE', 'android.permission.READ_SMS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",eee03fcc4f2f5b90a541c6f79d9c18b25ec7cb5e8016e0be9c235459f79b8c7f.df1ac8c4b27dba9578110e89a0646c5d
1991,SMS,"['android.permission.SEND_SMS', 'android.permission.INTERNET', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE']",ef422626e32c6a7647cce1f3abcebe67ec8da322fbf415de8f4b787d4032bbe1.0ce5ea1262f8e8b3f2a9cded7a62302f
1992,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.RESTART_PACKAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.VIBRATE', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",ef45b2f547a08ad6dd906e6b167834d7dd3926b6f992bcbae3f7173d0e7b8967.b00d124c854f9980b218bb0b1e953ef8
1993,SMS,"['android.permission.RECEIVE_WAP_PUSH', 'android.permission.CALL_PHONE', 'android.permission.READ_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",ef614bc394d5d6eb5922f5dd1ee07eaa63f02037ccd653b3039b5fbed4a0eabf.56b653fa4c4473398f0e194b07e7b374
1994,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",ef7ad5885a1ca8875184012072e4f4fde12eb4ce9ee741b9bbb519eee3658469.48857d4bc1aedc69c9a6c255778e8387
1995,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_SMS', 'android.permission.SEND_SMS']",ef7d93e7f167b1f094ab766a4de19bc37ac9ab08cfb4ce2edfd6de747af61d92.4c462fda6300a71a3cc135517c5c8e37
1996,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.RESTART_PACKAGES', 'android.permission.INSTALL_PACKAGES', 'android.permission.VIBRATE', 'android.permission.READ_PHONE_STATE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",ef875232f5feb203b07409ec193596923ca428511feac4e53ce6b6608d9fd93c.5c83628d09fc3efa9b8741bd1486e19f
1997,SMS,"['android.permission.RECEIVE_SMS', 'com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.CALL_PHONE', 'android.permission.WAKE_LOCK', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.READ_SMS', 'android.permission.GET_ACCOUNTS', 'android.permission.WRITE_SETTINGS', 'com.android.apps.permission.C2D_MESSAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_SETTINGS']",ef88fa98705ef260d1eed5bb9fd4a1b99c01e9df590f97b92e53ccd21b4cddf7.c2e7a72662618190694652b6385358c4
1998,SMS,"['android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.DELETE_PACKAGES', 'android.permission.SEND_SMS']",ef8c71b0bf168f8bf120d56cb38a2476ab6284e0819611e83452f048ffe32138.2acd800a5c95d73c493ed148748a643a
1999,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']",ef915f6a5e12df89e928035f1a5ad45b90cb40d9a95630c4d858539f1987d21a.91e466b32e9c62ddc4708085e10bdc60
2000,SMS,"['android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.INTERNET', 'android.permission.DELETE_PACKAGES', 'android.permission.SEND_SMS']",ef91fb5ea0807dad61da6f5a94f53404fe09e1a04cee1cb232fc6de2a07e8259.2246ddc1e02c36e6a36a426f8b2f3c91
2001,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']",ef929b3c054eaba92bb85f5c9f8520bf9e8d9a5a16b904af348ad8081a6ea0a6.5d9de0c444152dc787b4f0404761bbcd
2002,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",efa9cbf1d2829de75ea9bb20b420333aa1c29d326cb05ef1dd6949328872fdc0.1bcf9a2d908a9e936f3b1869e222ebba
2003,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",efbdf2504f38caa130d73b992811fef1f513add3277e68b3ceaddf8b1cff856b.8cb22d7abfb567a2206716bdfddd9e5e
2004,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.READ_EXTERNAL_STORAGE', 'android.permission.READ_CONTACTS', 'android.permission.CHANGE_COMPONENT_ENABLED_STATE', 'android.permission.READ_SMS', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",efc6a641cb2a7da75daa60c8c8f2bf4fa4fef41ce640c294c837683374c6d14d.31bf32f05aaba3fad9ccdbffc0738222
2005,SMS,"['android.permission.RECEIVE_SMS', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.READ_PHONE_STATE']",efd6017015beafdd513bfae7054dbd9e66f31037cc0db58eafb9b24127ae9a69.14bb8465ace6b7e451a79b0e27378926
2006,SMS,"['android.permission.RECEIVE_SMS', 'com.software.application.permission.C2D_MESSAGE', 'com.google.android.c2dm.permission.RECEIVE', 'android.permission.READ_SMS', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.INTERNET', 'android.permission.SEND_SMS', 'android.permission.WAKE_LOCK']",efd89ce90fd822260a3ac3e3f430f41253259cd8b54f594b43c3e935cd165c2e.18057ee09c32e526f112cb623b06a2f6
2007,SMS,"['com.android.launcher.permission.INSTALL_SHORTCUT', 'android.permission.ACCESS_FINE_LOCATION', 'android.permission.ACCESS_COARSE_UPDATES', 'android.permission.INSTALL_PACKAGES', 'android.permission.ACCESS_COARSE_LOCATION', 'android.permission.ACCESS_NETWORK_STATE', 'android.permission.READ_PHONE_STATE', 'android.permission.WRITE_EXTERNAL_STORAGE', 'android.permission.RECEIVE_BOOT_COMPLETED', 'android.permission.INTERNET', 'android.permission.SEND_SMS']",efd95f6d1841e79054f8a78913e9ea0fd7e2ecea3cb853bbb7b7e72e8a21357e.af0b9d4ce0b58c1dabbf76f62e2946b8
