,Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit
36943,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Japan,7452,7452,3427.92,1242,2.76,6.0,4024.08
36944,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Korea,10560,10560,4857.6,1760,2.76,6.0,5702.4
36945,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,China,9888,9888,4548.48,1648,2.76,6.0,5339.52
36946,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Singapore,6702,6702,3082.92,1117,2.76,6.0,3619.08
36947,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Australia,2454,2454,1128.84,409,2.76,6.0,1325.16
36948,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Netherlands,5442,5442,2503.32,907,2.76,6.0,2938.68
36949,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Sweden,3252,3252,1495.92,542,2.76,6.0,1756.08
36950,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Finland,7632,7632,3510.72,1272,2.76,6.0,4121.28
36951,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Denmark,924,924,425.04,154,2.76,6.0,498.96
36952,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,France,6624,6624,3047.04,1104,2.76,6.0,3576.96
36953,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Germany,5412,5412,2489.52,902,2.76,6.0,2922.48
36954,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,United Kingdom,15630,15630,7189.8,2605,2.76,6.0,8440.2
36955,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Belgium,4830,4830,2221.8,805,2.76,6.0,2608.2
36956,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Switzerland,2520,2520,1159.2,420,2.76,6.0,1360.8
36957,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Austria,4254,4254,1956.84,709,2.76,6.0,2297.16
36958,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Italy,6234,6234,2867.64,1039,2.76,6.0,3366.36
36959,2005,Outdoor Protection,First Aid,Insect Bite Relief,Web,Spain,4254,4254,1956.84,709,2.76,6.0,2297.16
36960,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,United States,,,,,,,
36961,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Canada,,,,,,,
36962,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Mexico,1056,1056,485.76,176,2.76,6.0,570.24
36963,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Brazil,,,,,,,
36964,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Japan,,,,,,,
36965,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Korea,,,,,,,
36966,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,China,,,,,,,
36967,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Singapore,,,,,,,
36968,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Australia,,,,,,,
36969,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Netherlands,,,,,,,
36970,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Sweden,,,,,,,
36971,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Finland,,,,,,,
36972,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Denmark,,,,,,,
36973,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,France,,,,,,,
36974,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Germany,,,,,,,
36975,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,United Kingdom,,,,,,,
36976,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Belgium,,,,,,,
36977,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Switzerland,432,432,198.72,72,2.76,6.0,233.28
36978,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Austria,,,,,,,
36979,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Italy,,,,,,,
36980,2005,Outdoor Protection,First Aid,Insect Bite Relief,Special,Spain,,,,,,,
36981,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,United States,1158,1158,532.68,193,2.76,6.0,625.32
36982,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Canada,570,570,262.2,95,2.76,6.0,307.8
36983,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Mexico,,,,,,,
36984,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Brazil,,,,,,,
36985,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Japan,,,,,,,
36986,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Korea,,,,,,,
36987,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,China,,,,,,,
36988,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Singapore,,,,,,,
36989,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Australia,,,,,,,
36990,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Netherlands,432,432,198.72,72,2.76,6.0,233.28
36991,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Sweden,,,,,,,
36992,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Finland,,,,,,,
36993,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Denmark,,,,,,,
36994,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,France,,,,,,,
36995,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Germany,1590,1590,731.4,265,2.76,6.0,858.6
36996,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,United Kingdom,,,,,,,
36997,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Belgium,,,,,,,
36998,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Switzerland,,,,,,,
36999,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Austria,,,,,,,
37000,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Italy,,,,,,,
37001,2005,Outdoor Protection,First Aid,Insect Bite Relief,Mail,Spain,348,348,160.08,58,2.76,6.0,187.92
37002,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,United States,,,,,,,
37003,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Canada,2472,2472,1137.12,412,2.76,6.0,1334.88
37004,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Mexico,,,,,,,
37005,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Brazil,,,,,,,
37006,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Japan,4812,4812,2213.52,802,2.76,6.0,2598.48
37007,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Korea,,,,,,,
37008,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,China,,,,,,,
37009,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Singapore,,,,,,,
37010,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Australia,,,,,,,
37011,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Netherlands,,,,,,,
37012,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Sweden,300,300,138,50,2.76,6.0,162.0
37013,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Finland,,,,,,,
37014,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Denmark,,,,,,,
37015,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,France,,,,,,,
37016,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Germany,4134,4134,1901.64,689,2.76,6.0,2232.36
37017,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,United Kingdom,,,,,,,
37018,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Belgium,,,,,,,
37019,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Switzerland,,,,,,,
37020,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Austria,,,,,,,
37021,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Italy,1380,1380,634.8,230,2.76,6.0,745.2
37022,2005,Outdoor Protection,First Aid,Insect Bite Relief,E-mail,Spain,,,,,,,
37023,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,United States,,,,,,,
37024,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Canada,,,,,,,
37025,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Mexico,,,,,,,
37026,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Brazil,,,,,,,
37027,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Japan,,,,,,,
37028,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Korea,,,,,,,
37029,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,China,,,,,,,
37030,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Singapore,936,936,430.56,156,2.76,6.0,505.44
37031,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Australia,,,,,,,
37032,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Netherlands,,,,,,,
37033,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Sweden,,,,,,,
37034,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Finland,,,,,,,
37035,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Denmark,,,,,,,
37036,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,France,294,294,135.24,49,2.76,6.0,158.76
37037,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Germany,,,,,,,
37038,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,United Kingdom,,,,,,,
37039,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Belgium,,,,,,,
37040,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Switzerland,,,,,,,
37041,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Austria,,,,,,,
37042,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Italy,,,,,,,
37043,2005,Outdoor Protection,First Aid,Insect Bite Relief,Fax,Spain,1056,1056,485.76,176,2.76,6.0,570.24
38661,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,United States,84964.3,90354.88,23777.6,8492.0,2.8,10.64,61186.7
38662,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Canada,6759.6,6969.2,1834.0,655.0,2.8,10.64,4925.6
38663,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Mexico,,,,,,,
38664,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Brazil,,,,,,,
38665,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Japan,0,1021.44,268.8,96.0,2.8,10.64,-268.8
38666,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Korea,20684.98,21460.88,5647.6,2017.0,2.8,10.64,15037.38
38667,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,China,48973.85,53870.32,14176.4,5063.0,2.8,10.64,34797.45
38668,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Singapore,19120,20343.68,5353.6,1912.0,2.8,10.64,13766.4
38669,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Australia,18398.52,19205.2,5054.0,1805.0,2.8,10.64,13344.52
38670,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Netherlands,40859.62,44070.88,11597.6,4142.0,2.8,10.64,29262.02
38671,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Sweden,,,,,,,
38672,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Finland,,,,,,,
38673,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Denmark,,,,,,,
38674,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,France,64638.62,69426,18270.0,6525.0,2.8,10.64,46368.62
38675,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Germany,,,,,,,
38676,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,United Kingdom,13488.34,14683.2,3864.0,1380.0,2.8,10.64,9624.34
38677,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Belgium,,,,,,,
38678,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Switzerland,,,,,,,
38679,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Austria,12105.36,13278.72,3494.4,1248.0,2.8,10.64,8610.96
38680,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Italy,,,,,,,
38681,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Telephone,Spain,20862.29,22822.8,6006.0,2145.0,2.8,10.64,14856.29
38682,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,United States,10904.28,11363.52,2990.4,1068.0,2.8,10.64,7913.88
38683,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Canada,,,,,,,
38684,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Mexico,30444,33143.6,8722.0,3115.0,2.8,10.64,21722.0
38685,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Brazil,,,,,,,
38686,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Japan,,,,,,,
38687,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Korea,,,,,,,
38688,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,China,,,,,,,
38689,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Singapore,,,,,,,
38690,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Australia,21183.33,22195.04,5840.8,2086.0,2.8,10.64,15342.53
38691,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Netherlands,,,,,,,
38692,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Sweden,,,,,,,
38693,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Finland,,,,,,,
38694,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Denmark,,,,,,,
38695,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,France,16307.46,16758.0,4410.0,1575.0,2.8,10.64,11897.46
38696,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Germany,,,,,,,
38697,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,United Kingdom,27987.84,28855.68,7593.6,2712.0,2.8,10.64,20394.24
38698,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Belgium,,,,,,,
38699,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Switzerland,12745.46,13566.0,3570.0,1275.0,2.8,10.64,9175.46
38700,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Austria,0,638.4,168.0,60.0,2.8,10.64,-168.0
38701,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Italy,,,,,,,
38702,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Sales visit,Spain,,,,,,,
38703,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,United States,266988.9,280661.92,73858.4,26378.0,2.8,10.64,193130.5
38704,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Canada,83518.71,87503.36,23027.2,8224.0,2.8,10.64,60491.51
38705,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Mexico,60578.4,62456.8,16436.0,5870.0,2.8,10.64,44142.4
38706,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Brazil,66488.85,69596.24,18314.8,6541.0,2.8,10.64,48174.05
38707,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Japan,131528.91,137713.52,36240.4,12943.0,2.8,10.64,95288.51
38708,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Korea,95183.63,102473.84,26966.8,9631.0,2.8,10.64,68216.83
38709,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,China,40829.79,42549.36,11197.2,3999.0,2.8,10.64,29632.59
38710,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Singapore,87568.95,92876.56,24441.2,8729.0,2.8,10.64,63127.75
38711,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Australia,14351.68,14640.64,3852.8,1376.0,2.8,10.64,10498.88
38712,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Netherlands,47286.24,48752.48,12829.6,4582.0,2.8,10.64,34456.64
38713,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Sweden,52653.79,54838.56,14431.2,5154.0,2.8,10.64,38222.59
38714,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Finland,103840.28,109251.52,28750.4,10268.0,2.8,10.64,75089.88
38715,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Denmark,11041.2,11438,3010.0,1075.0,2.8,10.64,8031.2
38716,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,France,42918.96,44432.64,11692.8,4176.0,2.8,10.64,31226.16
38717,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Germany,96008,101782.24,26784.8,9566.0,2.8,10.64,69223.2
38718,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,United Kingdom,101760.06,107017.12,28162.4,10058.0,2.8,10.64,73597.66
38719,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Belgium,69039.45,72373.28,19045.6,6802.0,2.8,10.64,49993.85
38720,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Switzerland,11356.35,11672.08,3071.6,1097.0,2.8,10.64,8284.75
38721,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Austria,53965.97,55434.4,14588.0,5210.0,2.8,10.64,39377.97
38722,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Italy,77140.77,80353.28,21145.6,7552.0,2.8,10.64,55995.17
38723,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Web,Spain,75315.36,78480.64,20652.8,7376.0,2.8,10.64,54662.56
38724,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,United States,,,,,,,
38725,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Canada,,,,,,,
38726,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Mexico,,,,,,,
38727,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Brazil,,,,,,,
38728,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Japan,0,351.12,92.4,33.0,2.8,10.64,-92.4
38729,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Korea,10700.08,11150.72,2934.4,1048.0,2.8,10.64,7765.68
38730,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,China,,,,,,,
38731,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Singapore,,,,,,,
38732,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Australia,,,,,,,
38733,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Netherlands,,,,,,,
38734,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Sweden,,,,,,,
38735,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Finland,,,,,,,
38736,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Denmark,,,,,,,
38737,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,France,,,,,,,
38738,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Germany,,,,,,,
38739,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,United Kingdom,,,,,,,
38740,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Belgium,,,,,,,
38741,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Switzerland,25314.3,26334,6930.0,2475.0,2.8,10.64,18384.3
38742,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Austria,,,,,,,
38743,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Italy,,,,,,,
38744,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Special,Spain,,,,,,,
38745,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,United States,9907.2,10214.4,2688.0,960.0,2.8,10.64,7219.2
38746,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Canada,6789.65,7075.6,1862.0,665.0,2.8,10.64,4927.65
38747,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Mexico,,,,,,,
38748,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Brazil,,,,,,,
38749,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Japan,,,,,,,
38750,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Korea,,,,,,,
38751,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,China,,,,,,,
38752,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Singapore,,,,,,,
38753,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Australia,,,,,,,
38754,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Netherlands,9876.24,10533.6,2772.0,990.0,2.8,10.64,7104.24
38755,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Sweden,,,,,,,
38756,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Finland,,,,,,,
38757,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Denmark,,,,,,,
38758,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,France,,,,,,,
38759,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Germany,,,,,,,
38760,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,United Kingdom,,,,,,,
38761,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Belgium,,,,,,,
38762,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Switzerland,,,,,,,
38763,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Austria,,,,,,,
38764,2005,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,Mail,Italy,,,,,,,
